Nr. movimento,budget/cons,Tipo movimento,Nr articolo,Tipo origine,Nr. origine,Quantità,Importo vendita in valuta locale (TOTALE VENDITA)
46284,Consuntivo,Vendita,ART0001190,Cliente,C00140,4.00,72.00
46285,Consuntivo,Vendita,ART0001190,Cliente,C00140,2.00,36.00
46286,Consuntivo,Vendita,ART0001492,Cliente,C00140,2.00,12.00
46287,Consuntivo,Vendita,ART0001492,Cliente,C00140,1.00,6.00
46289,Consuntivo,Vendita,ART0005136,Cliente,C00492,3.00,270.00
46453,Consuntivo,Vendita,ART0000642,Cliente,C00004,5.00,220.00
46520,Consuntivo,Vendita,ART0001993,Cliente,C00140,1.00,82.80
46521,Consuntivo,Vendita,ART0002452,Cliente,C00140,2.00,540.00
46524,Consuntivo,Vendita,ART0001214,Cliente,C00140,2.00,380.00
46525,Consuntivo,Vendita,ART0002968,Cliente,C00140,2.00,260.00
46526,Consuntivo,Vendita,ART0002969,Cliente,C00140,2.00,280.00
46529,Consuntivo,Vendita,ART0001208,Cliente,C00140,2.00,520.00
46548,Consuntivo,Vendita,ART0004836,Cliente,C00471,1.00,36.00
46549,Consuntivo,Vendita,ART0004836,Cliente,C00471,8.00,288.00
46550,Consuntivo,Vendita,ART0001110,Cliente,C00471,1.00,95.00
46551,Consuntivo,Vendita,ART0001110,Cliente,C00471,2.00,190.00
46552,Consuntivo,Vendita,ART0001110,Cliente,C00471,1.00,95.00
46553,Consuntivo,Vendita,ART0001110,Cliente,C00471,1.00,95.00
46554,Consuntivo,Vendita,ART0001113,Cliente,C00471,1.00,40.00
46555,Consuntivo,Vendita,ART0001113,Cliente,C00471,2.00,80.00
46556,Consuntivo,Vendita,ART0001113,Cliente,C00471,1.00,40.00
46557,Consuntivo,Vendita,ART0001113,Cliente,C00471,1.00,40.00
46558,Consuntivo,Vendita,ART0001117,Cliente,C00471,1.00,450.00
46559,Consuntivo,Vendita,ART0001117,Cliente,C00471,2.00,900.00
46560,Consuntivo,Vendita,ART0001117,Cliente,C00471,1.00,450.00
46561,Consuntivo,Vendita,ART0001117,Cliente,C00471,1.00,450.00
46564,Consuntivo,Vendita,ART0005136,Cliente,C00117,1.00,250.00
46565,Consuntivo,Vendita,ART0005136,Cliente,C00117,1.00,85.00
46572,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,120.00
46574,Consuntivo,Vendita,ART0000853,Cliente,C00140,3.00,1074.00
46584,Consuntivo,Vendita,ART0003132,Cliente,C00140,2.00,38.00
46585,Consuntivo,Vendita,ART0003844,Cliente,C00140,1.00,32.00
46590,Consuntivo,Vendita,ART0001219,Cliente,C00140,2.00,206.08
46592,Consuntivo,Vendita,ART0000853,Cliente,C00140,10.00,3220.00
46595,Consuntivo,Vendita,ART0005136,Cliente,C00492,3.00,90.00
46714,Consuntivo,Vendita,ART0004659,Cliente,C00473,4.00,112.00
46716,Consuntivo,Vendita,ART0004660,Cliente,C00473,6.00,234.00
46788,Consuntivo,Vendita,ART0000795,Cliente,C00140,8.00,1880.00
46789,Consuntivo,Vendita,ART0000795,Cliente,C00140,8.00,1880.00
46793,Consuntivo,Vendita,ART0000456,Cliente,C00026,10.00,160.00
46795,Consuntivo,Vendita,ART0000320,Cliente,C00026,3.00,177.00
46799,Consuntivo,Vendita,ART0005136,Cliente,C00478,1.00,55.00
46807,Consuntivo,Vendita,ART0005136,Cliente,C00015,147.00,294.00
46873,Consuntivo,Vendita,ART0003269,Cliente,C00140,16.00,662.40
46877,Consuntivo,Vendita,ART0002240,Cliente,C00140,2.00,180.00
46878,Consuntivo,Vendita,ART0002555,Cliente,C00140,2.00,170.00
46879,Consuntivo,Vendita,ART0002556,Cliente,C00140,2.00,190.00
46987,Consuntivo,Vendita,ART0000779,Cliente,C00140,1.00,492.00
47002,Consuntivo,Vendita,ART0000843,Cliente,C00140,2.00,1360.00
47128,Consuntivo,Vendita,ART0002508,Cliente,C00140,1.00,200.00
47134,Consuntivo,Vendita,ART0000848,Cliente,C00140,15.00,2700.00
47136,Consuntivo,Vendita,ART0000851,Cliente,C00140,15.00,2691.00
47137,Consuntivo,Vendita,ART0000795,Cliente,C00140,8.00,1880.00
47138,Consuntivo,Vendita,ART0000748,Cliente,C00140,20.00,1740.00
47139,Consuntivo,Vendita,ART0000748,Cliente,C00140,40.00,3480.00
47140,Consuntivo,Vendita,ART0000748,Cliente,C00140,20.00,1740.00
47142,Consuntivo,Vendita,ART0002552,Cliente,C00140,2.00,64.40
47149,Consuntivo,Vendita,ART0001759,Cliente,C00140,1.00,70.00
47170,Consuntivo,Vendita,ART0004363,Cliente,C00004,2.00,64.00
47175,Consuntivo,Vendita,ART0005136,Cliente,C00004,12.00,84.00
47176,Consuntivo,Vendita,ART0005136,Cliente,C00004,4.00,28.00
47200,Consuntivo,Vendita,ART0000116,Cliente,C00026,3.00,972.00
47201,Consuntivo,Vendita,ART0003824,Cliente,C00026,10.00,110.00
47240,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,55.00
47241,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,55.00
47320,Consuntivo,Vendita,ART0005136,Cliente,C00004,2.00,150.00
47345,Consuntivo,Vendita,ART0005136,Cliente,C00297,1.00,950.00
47349,Consuntivo,Vendita,ART0000804,Cliente,C00140,1.00,480.00
47350,Consuntivo,Vendita,ART0000758,Cliente,C00140,3.00,880.80
47351,Consuntivo,Vendita,ART0000786,Cliente,C00140,2.00,711.20
47352,Consuntivo,Vendita,ART0000847,Cliente,C00140,1.00,270.00
47353,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
47354,Consuntivo,Vendita,ART0002360,Cliente,C00140,2.00,490.00
47364,Consuntivo,Vendita,ART0002107,Cliente,C00140,3.00,30.00
47366,Consuntivo,Vendita,ART0001653,Cliente,C00140,3.00,54.00
47367,Consuntivo,Vendita,ART0001653,Cliente,C00140,6.00,108.00
47373,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
47378,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
47379,Consuntivo,Vendita,ART0002148,Cliente,C00140,3.00,118.68
47386,Consuntivo,Vendita,ART0001149,Cliente,C00140,2.00,38.64
47387,Consuntivo,Vendita,ART0002476,Cliente,C00140,2.00,25.76
47393,Consuntivo,Vendita,ART0001743,Cliente,C00140,2.00,1711.20
47399,Consuntivo,Vendita,ART0002712,Cliente,C00140,15.00,1125.00
47400,Consuntivo,Vendita,ART0002712,Cliente,C00140,3.00,225.00
47419,Consuntivo,Vendita,ART0001202,Cliente,C00140,1.00,440.00
47420,Consuntivo,Vendita,ART0001203,Cliente,C00140,1.00,270.00
47423,Consuntivo,Vendita,ART0001433,Cliente,C00140,4.00,20.00
47432,Consuntivo,Vendita,ART0002508,Cliente,C00140,1.00,85.00
47435,Consuntivo,Vendita,ART0002451,Cliente,C00140,2.00,0.00
47436,Consuntivo,Vendita,ART0002451,Cliente,C00140,2.00,0.00
47441,Consuntivo,Vendita,ART0002451,Cliente,C00140,2.00,542.80
47504,Consuntivo,Vendita,ART0000627,Cliente,C00004,2.00,76.00
47505,Consuntivo,Vendita,ART0000628,Cliente,C00004,1.00,190.00
47506,Consuntivo,Vendita,ART0000630,Cliente,C00004,2.00,110.00
47507,Consuntivo,Vendita,ART0000638,Cliente,C00004,10.00,230.00
47542,Consuntivo,Vendita,ART0004675,Cliente,C00473,5.00,65.00
47560,Consuntivo,Vendita,ART0000116,Cliente,C00026,3.00,270.00
47606,Consuntivo,Vendita,ART0000853,Cliente,C00140,10.00,3220.00
47608,Consuntivo,Vendita,ART0000752,Cliente,C00140,3.00,1368.00
47609,Consuntivo,Vendita,ART0000752,Cliente,C00140,3.00,1368.00
47610,Consuntivo,Vendita,ART0000752,Cliente,C00140,6.00,2736.00
47611,Consuntivo,Vendita,ART0002464,Cliente,C00140,1.00,160.00
47612,Consuntivo,Vendita,ART0002416,Cliente,C00140,20.00,240.00
47617,Consuntivo,Vendita,ART0003132,Cliente,C00140,2.00,38.00
47618,Consuntivo,Vendita,ART0003844,Cliente,C00140,1.00,32.00
47621,Consuntivo,Vendita,ART0001252,Cliente,C00140,2.00,470.00
47626,Consuntivo,Vendita,ART0003132,Cliente,C00140,4.00,76.00
47737,Consuntivo,Vendita,ART0001154,Cliente,C00140,12.00,132.00
47738,Consuntivo,Vendita,ART0001741,Cliente,C00140,1.00,180.00
47739,Consuntivo,Vendita,ART0002793,Cliente,C00140,20.00,760.00
47744,Consuntivo,Vendita,ART0002628,Cliente,C00140,1.00,70.00
47745,Consuntivo,Vendita,ART0002755,Cliente,C00140,1.00,205.00
47762,Consuntivo,Vendita,ART0001253,Cliente,C00140,1.00,85.00
47763,Consuntivo,Vendita,ART0001741,Cliente,C00140,2.00,360.00
47784,Consuntivo,Vendita,ART0005136,Cliente,C00493,5.00,200.00
47810,Consuntivo,Vendita,ART0000625,Cliente,C00004,1.00,130.00
47812,Consuntivo,Vendita,ART0000639,Cliente,C00004,10.00,300.00
47837,Consuntivo,Vendita,ART0000639,Cliente,C00004,1.00,30.00
47935,Consuntivo,Vendita,ART0000830,Cliente,C00140,1.00,1280.00
47940,Consuntivo,Vendita,ART0002740,Cliente,C00140,20.00,500.00
47945,Consuntivo,Vendita,ART0001252,Cliente,C00140,1.00,235.00
47947,Consuntivo,Vendita,ART0002551,Cliente,C00140,2.00,820.00
47952,Consuntivo,Vendita,ART0002214,Cliente,C00140,1.00,95.00
47966,Consuntivo,Vendita,ART0001497,Cliente,C00140,1.00,22.00
47969,Consuntivo,Vendita,ART0003844,Cliente,C00140,2.00,64.00
47971,Consuntivo,Vendita,ART0001497,Cliente,C00140,2.00,44.00
47972,Consuntivo,Vendita,ART0002829,Cliente,C00140,6.00,180.00
47973,Consuntivo,Vendita,ART0003309,Cliente,C00140,6.00,60.00
47974,Consuntivo,Vendita,ART0003310,Cliente,C00140,7.00,56.00
48033,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,16.00
48034,Consuntivo,Vendita,ART0005136,Cliente,C00004,33.00,264.00
48098,Consuntivo,Vendita,ART0004889,Cliente,C00471,3.00,450.00
48099,Consuntivo,Vendita,ART0004889,Cliente,C00471,1.00,150.00
48100,Consuntivo,Vendita,ART0004889,Cliente,C00471,3.00,450.00
48101,Consuntivo,Vendita,ART0004889,Cliente,C00471,1.00,150.00
48102,Consuntivo,Vendita,ART0004889,Cliente,C00471,4.00,600.00
48103,Consuntivo,Vendita,ART0004889,Cliente,C00471,3.00,450.00
48104,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
48105,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
48106,Consuntivo,Vendita,ART0004889,Cliente,C00471,4.00,600.00
48107,Consuntivo,Vendita,ART0004889,Cliente,C00471,3.00,450.00
48108,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
48109,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
48110,Consuntivo,Vendita,ART0004889,Cliente,C00471,4.00,600.00
48111,Consuntivo,Vendita,ART0004889,Cliente,C00471,3.00,450.00
48112,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
48113,Consuntivo,Vendita,ART0004889,Cliente,C00471,2.00,300.00
48119,Consuntivo,Vendita,ART0003189,Cliente,C00140,3.00,60.00
48122,Consuntivo,Vendita,ART0002370,Cliente,C00140,1.00,69.92
48123,Consuntivo,Vendita,ART0002370,Cliente,C00140,2.00,139.84
48124,Consuntivo,Vendita,ART0001739,Cliente,C00140,2.00,170.00
48125,Consuntivo,Vendita,ART0002918,Cliente,C00140,2.00,250.00
48126,Consuntivo,Vendita,ART0002919,Cliente,C00140,2.00,250.00
48127,Consuntivo,Vendita,ART0001739,Cliente,C00140,1.00,85.00
48128,Consuntivo,Vendita,ART0002918,Cliente,C00140,1.00,125.00
48129,Consuntivo,Vendita,ART0002919,Cliente,C00140,1.00,125.00
48301,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
48332,Consuntivo,Vendita,ART0000697,Cliente,C00004,1.00,70.00
48341,Consuntivo,Vendita,ART0005136,Cliente,C00015,11.00,22.00
48371,Consuntivo,Vendita,ART0001277,Cliente,C00140,1.00,0.00
48375,Consuntivo,Vendita,ART0002271,Cliente,C00140,2.00,0.00
48376,Consuntivo,Vendita,ART0002271,Cliente,C00140,1.00,0.00
48377,Consuntivo,Vendita,ART0002271,Cliente,C00140,1.00,0.00
48378,Consuntivo,Vendita,ART0002271,Cliente,C00140,1.00,0.00
48388,Consuntivo,Vendita,ART0003268,Cliente,C00140,1.00,0.00
48397,Consuntivo,Vendita,ART0003268,Cliente,C00140,1.00,0.00
48409,Consuntivo,Vendita,ART0002271,Cliente,C00140,2.00,0.00
48414,Consuntivo,Vendita,ART0003268,Cliente,C00140,1.00,0.00
48421,Consuntivo,Vendita,ART0003268,Cliente,C00140,1.00,0.00
48429,Consuntivo,Vendita,ART0002271,Cliente,C00140,1.00,0.00
48432,Consuntivo,Vendita,ART0001277,Cliente,C00140,1.00,0.00
48433,Consuntivo,Vendita,ART0001277,Cliente,C00140,1.00,25.00
48436,Consuntivo,Vendita,ART0002271,Cliente,C00140,2.00,320.00
48437,Consuntivo,Vendita,ART0002271,Cliente,C00140,1.00,160.00
48447,Consuntivo,Vendita,ART0003268,Cliente,C00140,1.00,5.06
48451,Consuntivo,Vendita,ART0005136,Cliente,C00015,40.00,15.38
48452,Consuntivo,Vendita,ART0005136,Cliente,C00015,207.00,79.62
48555,Consuntivo,Vendita,ART0005109,Cliente,C00471,1.00,28.00
48556,Consuntivo,Vendita,ART0005110,Cliente,C00471,1.00,58.00
48557,Consuntivo,Vendita,ART0005111,Cliente,C00471,1.00,35.00
48558,Consuntivo,Vendita,ART0005112,Cliente,C00471,1.00,45.00
48590,Consuntivo,Vendita,ART0000757,Cliente,C00140,1.00,425.00
48591,Consuntivo,Vendita,ART0000849,Cliente,C00140,1.00,367.50
48592,Consuntivo,Vendita,ART0005136,Cliente,C00117,3.00,42.00
48593,Consuntivo,Vendita,ART0005136,Cliente,C00117,1.00,14.00
48694,Consuntivo,Vendita,ART0000312,Cliente,C00026,20.00,320.00
48695,Consuntivo,Vendita,ART0000313,Cliente,C00026,5.00,140.00
48696,Consuntivo,Vendita,ART0000226,Cliente,C00026,6.00,1440.00
48790,Consuntivo,Vendita,ART0000697,Cliente,C00004,1.00,70.00
48852,Consuntivo,Vendita,ART0001018,Cliente,C00140,1.00,420.00
48989,Consuntivo,Vendita,ART0000779,Cliente,C00140,1.00,492.00
48990,Consuntivo,Vendita,ART0002793,Cliente,C00140,20.00,760.00
48998,Consuntivo,Vendita,ART0001615,Cliente,C00140,4.00,60.00
48999,Consuntivo,Vendita,ART0002041,Cliente,C00140,1.00,50.00
49000,Consuntivo,Vendita,ART0002042,Cliente,C00140,1.00,97.00
49001,Consuntivo,Vendita,ART0002133,Cliente,C00140,1.00,180.00
49002,Consuntivo,Vendita,ART0002859,Cliente,C00140,1.00,183.00
49003,Consuntivo,Vendita,ART0002860,Cliente,C00140,1.00,183.00
49005,Consuntivo,Vendita,ART0000748,Cliente,C00140,20.00,2000.00
49127,Consuntivo,Vendita,ART0005136,Cliente,C00004,4.00,140.00
49153,Consuntivo,Vendita,ART0000825,Cliente,C00140,2.00,720.00
49157,Consuntivo,Vendita,ART0005109,Cliente,C00471,1.00,28.00
49158,Consuntivo,Vendita,ART0005109,Cliente,C00471,2.00,56.00
49159,Consuntivo,Vendita,ART0005110,Cliente,C00471,1.00,58.00
49160,Consuntivo,Vendita,ART0005110,Cliente,C00471,2.00,116.00
49161,Consuntivo,Vendita,ART0005111,Cliente,C00471,1.00,35.00
49162,Consuntivo,Vendita,ART0005111,Cliente,C00471,2.00,70.00
49163,Consuntivo,Vendita,ART0005112,Cliente,C00471,1.00,45.00
49164,Consuntivo,Vendita,ART0005112,Cliente,C00471,2.00,90.00
49167,Consuntivo,Vendita,ART0001047,Cliente,C00471,1.00,67.00
49168,Consuntivo,Vendita,ART0001047,Cliente,C00471,2.00,134.00
49169,Consuntivo,Vendita,ART0001047,Cliente,C00471,2.00,134.00
49172,Consuntivo,Vendita,ART0001046,Cliente,C00471,2.00,130.00
49174,Consuntivo,Vendita,ART0000853,Cliente,C00140,10.00,3220.00
49175,Consuntivo,Vendita,ART0000795,Cliente,C00140,8.00,2000.00
49176,Consuntivo,Vendita,ART0000795,Cliente,C00140,8.00,2000.00
49177,Consuntivo,Vendita,ART0000788,Cliente,C00140,1.00,330.00
49178,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
49179,Consuntivo,Vendita,ART0000783,Cliente,C00140,2.00,581.44
49182,Consuntivo,Vendita,ART0000772,Cliente,C00140,1.00,398.00
49183,Consuntivo,Vendita,ART0000804,Cliente,C00140,2.00,960.00
49185,Consuntivo,Vendita,ART0002740,Cliente,C00140,20.00,500.00
49186,Consuntivo,Vendita,ART0001185,Cliente,C00140,5.00,225.00
49187,Consuntivo,Vendita,ART0002109,Cliente,C00140,5.00,20.00
49191,Consuntivo,Vendita,ART0002249,Cliente,C00140,1.00,38.64
49192,Consuntivo,Vendita,ART0002370,Cliente,C00140,1.00,69.92
49201,Consuntivo,Vendita,ART0001520,Cliente,C00140,4.00,100.00
49226,Consuntivo,Vendita,ART0005136,Cliente,C00017,2.00,70.00
49242,Consuntivo,Vendita,ART0000456,Cliente,C00026,10.00,160.00
49263,Consuntivo,Vendita,ART0000555,Cliente,C00004,1.00,110.00
49265,Consuntivo,Vendita,ART0000555,Cliente,C00004,1.00,110.00
49303,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,30.00
49448,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,30.00
49515,Consuntivo,Vendita,ART0005029,Cliente,C00026,2.00,0.00
49516,Consuntivo,Vendita,ART0005029,Cliente,C00026,2.00,0.00
49517,Consuntivo,Vendita,ART0005029,Cliente,C00026,2.00,1260.00
49522,Consuntivo,Vendita,ART0003580,Cliente,C00094,2.00,26.00
49572,Consuntivo,Vendita,ART0002148,Cliente,C00140,3.00,118.68
49605,Consuntivo,Vendita,ART0001609,Cliente,C00140,16.00,96.00
49744,Consuntivo,Vendita,ART0003612,Cliente,C00094,4.00,100.00
49811,Consuntivo,Vendita,ART0003580,Cliente,C00094,1.00,13.00
49816,Consuntivo,Vendita,ART0005136,Cliente,C00003,1.00,295.00
49857,Consuntivo,Vendita,ART0000128,Cliente,C00026,5.00,140.00
49867,Consuntivo,Vendita,ART0000825,Cliente,C00140,1.00,360.00
49887,Consuntivo,Vendita,ART0003263,Cliente,C00140,1.00,15.00
49888,Consuntivo,Vendita,ART0003263,Cliente,C00140,1.00,15.00
49889,Consuntivo,Vendita,ART0003263,Cliente,C00140,1.00,15.00
49890,Consuntivo,Vendita,ART0001587,Cliente,C00140,3.00,31.74
49903,Consuntivo,Vendita,ART0001017,Cliente,C00140,1.00,310.00
49932,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,140.00
49933,Consuntivo,Vendita,ART0005136,Cliente,C00004,3.00,90.00
50009,Consuntivo,Vendita,ART0005136,Cliente,C00094,1.00,38.00
50011,Consuntivo,Vendita,ART0003610,Cliente,C00094,8.00,200.00
50017,Consuntivo,Vendita,ART0005136,Cliente,C00094,4.00,0.00
50018,Consuntivo,Vendita,ART0005136,Cliente,C00094,4.00,0.00
50019,Consuntivo,Vendita,ART0005136,Cliente,C00094,4.00,88.00
50063,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,30.00
50103,Consuntivo,Vendita,ART0005136,Cliente,C00478,1.00,60.00
50200,Consuntivo,Vendita,ART0005136,Cliente,C00353,14.00,672.00
50207,Consuntivo,Vendita,ART0005136,Cliente,C00015,35.00,21.00
50218,Consuntivo,Vendita,ART0000779,Cliente,C00140,1.00,492.00
50246,Consuntivo,Vendita,ART0005136,Cliente,C00094,1.00,40.00
50307,Consuntivo,Vendita,ART0004384,Cliente,C00004,116.00,986.00
50308,Consuntivo,Vendita,ART0000555,Cliente,C00004,1.00,110.00
50323,Consuntivo,Vendita,ART0002511,Cliente,C00140,1.00,65.00
50330,Consuntivo,Vendita,ART0005136,Cliente,C00015,3.00,42.00
50331,Consuntivo,Vendita,ART0005136,Cliente,C00015,3.00,42.00
50333,Consuntivo,Vendita,ART0005136,Cliente,C00454,20.00,84.00
50342,Consuntivo,Vendita,ART0001046,Cliente,C00471,2.00,130.00
50343,Consuntivo,Vendita,ART0001046,Cliente,C00471,2.00,130.00
50344,Consuntivo,Vendita,ART0001046,Cliente,C00471,2.00,130.00
50345,Consuntivo,Vendita,ART0001046,Cliente,C00471,4.00,260.00
50346,Consuntivo,Vendita,ART0001047,Cliente,C00471,4.00,268.00
50434,Consuntivo,Vendita,ART0004717,Cliente,C00473,10.00,130.00
50436,Consuntivo,Vendita,ART0000786,Cliente,C00140,1.00,355.60
50440,Consuntivo,Vendita,ART0003189,Cliente,C00140,5.00,100.00
50441,Consuntivo,Vendita,ART0002172,Cliente,C00140,1.00,52.00
50444,Consuntivo,Vendita,ART0001188,Cliente,C00140,1.00,33.00
50445,Consuntivo,Vendita,ART0002144,Cliente,C00140,1.00,68.00
50446,Consuntivo,Vendita,ART0002145,Cliente,C00140,1.00,85.00
50447,Consuntivo,Vendita,ART0002238,Cliente,C00140,2.00,108.00
50504,Consuntivo,Vendita,ART0002152,Cliente,C00140,4.00,92.00
50567,Consuntivo,Vendita,ART0005136,Cliente,C00015,4.00,32.00
50568,Consuntivo,Vendita,ART0005136,Cliente,C00015,6.00,48.00
50569,Consuntivo,Vendita,ART0005136,Cliente,C00015,4.00,32.00
50571,Consuntivo,Vendita,ART0005136,Cliente,C00004,1.00,750.00
50598,Consuntivo,Vendita,ART0000748,Cliente,C00140,20.00,2000.00
50627,Consuntivo,Vendita,ART0003609,Cliente,C00094,1.00,92.00
50628,Consuntivo,Vendita,ART0003610,Cliente,C00094,8.00,200.00
50629,Consuntivo,Vendita,ART0003642,Cliente,C00094,1.00,23.00
50630,Consuntivo,Vendita,ART0003704,Cliente,C00094,1.00,48.00
50635,Consuntivo,Vendita,ART0003609,Cliente,C00094,2.00,184.00
50636,Consuntivo,Vendita,ART0003610,Cliente,C00094,8.00,200.00
50637,Consuntivo,Vendita,ART0003642,Cliente,C00094,2.00,46.00
50638,Consuntivo,Vendita,ART0003704,Cliente,C00094,2.00,96.00
50702,Consuntivo,Vendita,ART0000748,Cliente,C00140,20.00,2000.00
50707,Consuntivo,Vendita,ART0002366,Cliente,C00140,4.00,294.40
50714,Consuntivo,Vendita,ART0001214,Cliente,C00140,1.00,190.00
50716,Consuntivo,Vendita,ART0005136,Cliente,C00015,17.00,8.50
50717,Consuntivo,Vendita,ART0005136,Cliente,C00015,2.00,75.00
50756,Consuntivo,Vendita,ART0005136,Cliente,C00015,5.00,0.00
50757,Consuntivo,Vendita,ART0005136,Cliente,C00015,5.00,0.00
50758,Consuntivo,Vendita,ART0005136,Cliente,C00015,5.00,75.00
50760,Consuntivo,Vendita,ART0005136,Cliente,C00117,1.00,120.00
51073,Consuntivo,Vendita,ART0004880,Cliente,C00004,8.00,0.00
51082,Consuntivo,Vendita,ART0005136,Cliente,C00004,5.00,0.00
51083,Consuntivo,Vendita,ART0004880,Cliente,C00004,8.00,0.00
51090,Consuntivo,Vendita,ART0005136,Cliente,C00004,5.00,0.00
51091,Consuntivo,Vendita,ART0004880,Cliente,C00004,8.00,152.00
51098,Consuntivo,Vendita,ART0005136,Cliente,C00004,5.00,60.00
51149,Consuntivo,Vendita,ART0005136,Cliente,C00487,8.00,80.00
51241,Consuntivo,Vendita,ART0000847,Cliente,C00140,2.00,540.00
51242,Consuntivo,Vendita,ART0000752,Cliente,C00140,1.00,456.00
51244,Consuntivo,Vendita,ART0000851,Cliente,C00140,15.00,2691.00
51330,Consuntivo,Vendita,ART0003824,Cliente,C00026,10.00,110.00
51370,Consuntivo,Vendita,ART0001433,Cliente,C00140,4.00,20.00
51371,Consuntivo,Vendita,ART0001433,Cliente,C00140,4.00,20.00
51375,Consuntivo,Vendita,ART0001575,Cliente,C00140,20.00,80.00
51413,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,0.00
51414,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,0.00
51537,Consuntivo,Vendita,ART0000853,Cliente,C00140,10.00,3220.00
51538,Consuntivo,Vendita,ART0000811,Cliente,C00140,1.00,790.00
51539,Consuntivo,Vendita,ART0000782,Cliente,C00140,1.00,295.00
51540,Consuntivo,Vendita,ART0000847,Cliente,C00140,2.00,540.00
51541,Consuntivo,Vendita,ART0000848,Cliente,C00140,15.00,2700.00
51549,Consuntivo,Vendita,ART0001759,Cliente,C00140,2.00,140.00
51550,Consuntivo,Vendita,ART0002172,Cliente,C00140,1.00,52.00
51551,Consuntivo,Vendita,ART0002370,Cliente,C00140,1.00,69.92
51556,Consuntivo,Vendita,ART0002249,Cliente,C00140,1.00,38.64
51557,Consuntivo,Vendita,ART0002370,Cliente,C00140,1.00,69.92
51567,Consuntivo,Vendita,ART0002370,Cliente,C00140,1.00,69.92
51568,Consuntivo,Vendita,ART0002370,Cliente,C00140,1.00,69.92
51569,Consuntivo,Vendita,ART0002416,Cliente,C00140,4.00,48.00
51573,Consuntivo,Vendita,ART0003189,Cliente,C00140,2.00,40.00
51574,Consuntivo,Vendita,ART0003189,Cliente,C00140,4.00,80.00
51575,Consuntivo,Vendita,ART0001427,Cliente,C00140,4.00,8.80
51585,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,140.00
51586,Consuntivo,Vendita,ART0005136,Cliente,C00140,2.00,280.00
51587,Consuntivo,Vendita,ART0005136,Cliente,C00140,1.00,140.00
51589,Consuntivo,Vendita,ART0002385,Cliente,C00140,6.00,234.00
51590,Consuntivo,Vendita,ART0001427,Cliente,C00140,4.00,8.80
