Nr. movimento,Budget/cons,Tipo movimento,Codice MP,Tipo origine,Nr articolo,Nr. documento,Quantità MP impiegata,Importo costo (TOTALE)
43291,CONSUNTIVO,Consumo,ART0005551,Articolo,ART0002019,ODP18-04819,1.00,49.00
43293,CONSUNTIVO,Consumo,ART0005553,Articolo,ART0002284,ODP18-04819,1.00,13.50
43296,CONSUNTIVO,Consumo,ART0005556,Articolo,ART0002718,ODP18-04819,1.00,50.00
43297,CONSUNTIVO,Consumo,ART0005557,Articolo,ART0002719,ODP18-04819,1.00,43.00
43298,CONSUNTIVO,Consumo,ART0005558,Articolo,ART0002836,ODP18-04819,189.00,348.33
43300,CONSUNTIVO,Consumo,ART0005548,Articolo,ART0003275,ODP18-04819,340.00,1.06
43301,CONSUNTIVO,Consumo,ART0001895,Articolo,ART0000782,ODP18-05143,1.00,98.38
43302,CONSUNTIVO,Consumo,ART0001783,Articolo,ART0000782,ODP18-05143,1.00,72.33
43303,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000782,ODP18-05143,1.00,0.40
43304,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000782,ODP18-05143,1.00,2.50
43305,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000782,ODP18-05143,2.00,5.75
43306,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000782,ODP18-05143,1.00,0.32
43307,CONSUNTIVO,Consumo,ART0002490,Articolo,ART0000782,ODP18-05143,1.00,19.49
43308,CONSUNTIVO,Consumo,ART0005300,Articolo,ART0000782,ODP18-05143,4.00,0.11
43310,CONSUNTIVO,Consumo,ART0005691,Articolo,ART0002360,ODP18-05143,4.00,52.00
43311,CONSUNTIVO,Consumo,ART0005635,Articolo,ART0002360,ODP18-05143,276.00,40.05
43313,CONSUNTIVO,Consumo,ART0005411,Articolo,ART0001783,ODP18-05143,336.00,36.98
43315,CONSUNTIVO,Consumo,ART0001074,Articolo,ART0002366,ODP18-05109,8.00,1.42
43316,CONSUNTIVO,Consumo,ART0005323,Articolo,ART0002793,ODP18-05109,20.00,196.00
43375,CONSUNTIVO,Consumo,ART0001772,Articolo,ART0000758,ODP18-05096,3.00,203.33
43376,CONSUNTIVO,Consumo,ART0001884,Articolo,ART0000758,ODP18-05096,3.00,350.77
43377,CONSUNTIVO,Consumo,ART0001982,Articolo,ART0000758,ODP18-05096,3.00,17.14
43378,CONSUNTIVO,Consumo,ART0005149,Articolo,ART0000758,ODP18-05096,3.00,0.00
43379,CONSUNTIVO,Consumo,ART0005140,Articolo,ART0000758,ODP18-05096,9.00,15.53
43380,CONSUNTIVO,Consumo,ART0005225,Articolo,ART0000758,ODP18-05096,3.00,0.00
43381,CONSUNTIVO,Consumo,ART0005226,Articolo,ART0000758,ODP18-05096,3.00,0.59
43382,CONSUNTIVO,Consumo,ART0005217,Articolo,ART0001772,ODP18-05096,606.00,81.45
43383,CONSUNTIVO,Consumo,ART0005311,Articolo,ART0001884,ODP18-05096,696.00,54.52
43387,CONSUNTIVO,Consumo,ART0005316,Articolo,ART0001615,ODP18-05124,2464.00,10.27
43388,CONSUNTIVO,Consumo,ART0005436,Articolo,ART0002041,ODP18-05124,52.00,16.36
43389,CONSUNTIVO,Consumo,ART0005160,Articolo,ART0002042,ODP18-05124,56.00,13.66
43390,CONSUNTIVO,Consumo,ART0005437,Articolo,ART0002042,ODP18-05124,6.00,3.36
43391,CONSUNTIVO,Consumo,ART0006102,Articolo,ART0002133,ODP18-05124,152.00,12.89
43392,CONSUNTIVO,Consumo,ART0006078,Articolo,ART0002133,ODP18-05124,2.00,16.00
43393,CONSUNTIVO,Consumo,ART0005440,Articolo,ART0002859,ODP18-05124,2.00,47.29
43394,CONSUNTIVO,Consumo,ART0005440,Articolo,ART0002860,ODP18-05124,2.00,47.29
43397,CONSUNTIVO,Consumo,ART0002490,Articolo,ART0000778,ODP18-05317,1.00,19.49
43398,CONSUNTIVO,Consumo,ART0001885,Articolo,ART0000778,ODP18-05317,1.00,124.04
43399,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000778,ODP18-05317,1.00,9.30
43400,CONSUNTIVO,Consumo,ART0001773,Articolo,ART0000778,ODP18-05317,1.00,69.71
43401,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000778,ODP18-05317,1.00,2.50
43402,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000778,ODP18-05317,3.00,8.63
43403,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000778,ODP18-05317,1.00,0.32
43404,CONSUNTIVO,Consumo,ART0006224,Articolo,ART0000778,ODP18-05317,4.00,0.11
43528,CONSUNTIVO,Consumo,ART0005873,Articolo,ART0004697,ODP18-05128,1024.00,23.71
43536,CONSUNTIVO,Consumo,ART0005883,Articolo,ART0004656,ODP18-05130,1180.00,8.50
43537,CONSUNTIVO,Consumo,ART0006028,Articolo,ART0004689,ODP18-02563,2304.00,13.03
43545,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0005136,ODP18-05517,1.00,0.00
43546,CONSUNTIVO,Consumo,ART0005213,Articolo,ART0000628,ODP18-05127,3560.00,460.43
43547,CONSUNTIVO,Consumo,ART0005286,Articolo,ART0000630,ODP18-05127,3569.00,109.22
43571,CONSUNTIVO,Consumo,ART0006044,Articolo,ART0000324,ODP18-03841,8.00,40.00
43572,CONSUNTIVO,Consumo,ART0005698,Articolo,ART0000325,ODP18-03841,224.00,102.23
43577,CONSUNTIVO,Consumo,ART0005289,Articolo,ART0000312,ODP18-02984,43.00,86.00
43581,CONSUNTIVO,Consumo,ART0005606,Articolo,ART0000116,ODP18-03472,3.00,90.00
43584,CONSUNTIVO,Consumo,ART0005290,Articolo,ART0000128,ODP18-03529,10.00,58.00
43585,CONSUNTIVO,Consumo,ART0005290,Articolo,ART0000128,ODP18-03529,2.00,11.60
43587,CONSUNTIVO,Consumo,ART0005698,Articolo,ART0000323,ODP18-05093,110.00,50.20
43625,CONSUNTIVO,Consumo,ART0001866,Articolo,ART0000795,ODP18-05323,8.00,1192.04
43626,CONSUNTIVO,Consumo,ART0001759,Articolo,ART0000795,ODP18-05323,8.00,359.39
43627,CONSUNTIVO,Consumo,ART0005137,Articolo,ART0000795,ODP18-05323,8.00,0.00
43628,CONSUNTIVO,Consumo,ART0005152,Articolo,ART0000795,ODP18-05323,8.00,0.00
43629,CONSUNTIVO,Consumo,ART0003832,Articolo,ART0000795,ODP18-05323,16.00,45.92
43630,CONSUNTIVO,Consumo,ART0005153,Articolo,ART0000795,ODP18-05323,8.00,2.92
43631,CONSUNTIVO,Consumo,ART0005227,Articolo,ART0001759,ODP18-05323,912.00,146.09
43632,CONSUNTIVO,Consumo,ART0005227,Articolo,ART0001759,ODP18-05323,76.00,13.43
43633,CONSUNTIVO,Consumo,ART0005454,Articolo,ART0001759,ODP18-05323,12.00,4.21
43634,CONSUNTIVO,Consumo,ART0005454,Articolo,ART0001759,ODP18-05323,1.00,0.35
43635,CONSUNTIVO,Consumo,ART0005411,Articolo,ART0002370,ODP18-05316,126.00,13.87
43637,CONSUNTIVO,Consumo,ART0005154,Articolo,ART0002617,ODP18-05280,72.00,4.50
43638,CONSUNTIVO,Consumo,ART0005754,Articolo,ART0003202,ODP18-05280,5.00,56.00
43643,CONSUNTIVO,Consumo,ART0005738,Articolo,ART0005136,ODP18-05501,165.00,0.00
43749,CONSUNTIVO,Consumo,ART0001776,Articolo,ART0000779,ODP18-05279,2.00,118.03
43750,CONSUNTIVO,Consumo,ART0001889,Articolo,ART0000779,ODP18-05279,2.00,319.82
43751,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000779,ODP18-05279,4.00,11.50
43752,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000779,ODP18-05279,2.00,0.64
43753,CONSUNTIVO,Consumo,ART0005137,Articolo,ART0000779,ODP18-05279,2.00,0.00
43754,CONSUNTIVO,Consumo,ART0005138,Articolo,ART0000779,ODP18-05279,2.00,0.00
43755,CONSUNTIVO,Consumo,ART0005214,Articolo,ART0001776,ODP18-05279,284.00,45.85
43756,CONSUNTIVO,Consumo,ART0005161,Articolo,ART0001889,ODP18-05279,360.00,59.62
43767,CONSUNTIVO,Consumo,ART0001923,Articolo,ART0000804,ODP18-05152,2.00,586.49
43768,CONSUNTIVO,Consumo,ART0001813,Articolo,ART0000804,ODP18-05152,2.00,142.92
43769,CONSUNTIVO,Consumo,ART0001989,Articolo,ART0000804,ODP18-05152,2.00,42.51
43770,CONSUNTIVO,Consumo,ART0005261,Articolo,ART0000804,ODP18-05152,2.00,0.00
43771,CONSUNTIVO,Consumo,ART0005262,Articolo,ART0000804,ODP18-05152,2.00,0.00
43772,CONSUNTIVO,Consumo,ART0005412,Articolo,ART0000804,ODP18-05152,2.00,0.98
43773,CONSUNTIVO,Consumo,ART0003832,Articolo,ART0000804,ODP18-05152,4.00,11.48
43774,CONSUNTIVO,Consumo,ART0001940,Articolo,ART0000811,ODP18-05152,6.00,1210.94
43775,CONSUNTIVO,Consumo,ART0001830,Articolo,ART0000811,ODP18-05152,6.00,483.29
43776,CONSUNTIVO,Consumo,ART0005261,Articolo,ART0000811,ODP18-05152,6.00,0.00
43777,CONSUNTIVO,Consumo,ART0005262,Articolo,ART0000811,ODP18-05152,6.00,0.00
43778,CONSUNTIVO,Consumo,ART0001514,Articolo,ART0000811,ODP18-05152,6.00,238.28
43779,CONSUNTIVO,Consumo,ART0003832,Articolo,ART0000811,ODP18-05152,30.00,86.10
43780,CONSUNTIVO,Consumo,ART0005461,Articolo,ART0000811,ODP18-05152,6.00,1.88
43781,CONSUNTIVO,Consumo,ART0005669,Articolo,ART0000811,ODP18-05152,6.00,2.87
43782,CONSUNTIVO,Consumo,ART0005429,Articolo,ART0001923,ODP18-05152,5.00,105.00
43783,CONSUNTIVO,Consumo,ART0005249,Articolo,ART0001923,ODP18-05152,605.00,44.73
43784,CONSUNTIVO,Consumo,ART0005227,Articolo,ART0001813,ODP18-05152,480.00,84.81
43785,CONSUNTIVO,Consumo,ART0005168,Articolo,ART0001989,ODP18-05152,69.00,6.28
43786,CONSUNTIVO,Consumo,ART0005872,Articolo,ART0001940,ODP18-05152,8.00,36.00
43787,CONSUNTIVO,Consumo,ART0005249,Articolo,ART0001940,ODP18-05152,1568.00,117.58
43788,CONSUNTIVO,Consumo,ART0005227,Articolo,ART0001830,ODP18-05152,1176.00,207.79
43789,CONSUNTIVO,Consumo,ART0005328,Articolo,ART0001514,ODP18-05152,352.00,68.70
43822,CONSUNTIVO,Consumo,ART0006139,Articolo,ART0001500,ODP18-05153,15.00,34.08
43823,CONSUNTIVO,Consumo,ART0005306,Articolo,ART0002273,ODP18-05153,98.00,12.07
43826,CONSUNTIVO,Consumo,ART0005279,Articolo,ART0002996,ODP18-05153,275.00,23.79
43827,CONSUNTIVO,Consumo,ART0005279,Articolo,ART0002996,ODP18-05533,275.00,23.79
43850,CONSUNTIVO,Consumo,ART0005186,Articolo,ART0000690,ODP18-05759,329.00,13.81
43885,CONSUNTIVO,Consumo,ART0006032,Articolo,ART0002513,ODP18-05110,10.00,110.00
43889,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0005136,ODP18-05485,1.00,0.00
43890,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-05727,50.00,0.00
43917,CONSUNTIVO,Consumo,ART0001868,Articolo,ART0000748,ODP18-05148,30.00,615.54
43918,CONSUNTIVO,Consumo,ART0001756,Articolo,ART0000748,ODP18-05148,30.00,624.67
43919,CONSUNTIVO,Consumo,ART0005432,Articolo,ART0000748,ODP18-05148,30.00,109.73
43920,CONSUNTIVO,Consumo,ART0005433,Articolo,ART0000748,ODP18-05148,30.00,31.35
43921,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000748,ODP18-05148,60.00,83.79
43922,CONSUNTIVO,Consumo,ART0005243,Articolo,ART0000748,ODP18-05148,30.00,3.36
43923,CONSUNTIVO,Consumo,ART0005677,Articolo,ART0000748,ODP18-05148,30.00,7.56
43924,CONSUNTIVO,Consumo,ART0005434,Articolo,ART0001868,ODP18-05148,18400.00,411.47
43943,CONSUNTIVO,Consumo,ART0005717,Articolo,ART0005136,ODP18-05800,424.00,3.29
43944,CONSUNTIVO,Consumo,ART0005717,Articolo,ART0005136,ODP18-05800,424.00,3.29
44040,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0004202,ODP18-05227,2.00,0.00
44041,CONSUNTIVO,Consumo,ART0004148,Articolo,ART0003984,ODP18-05227,6.00,89.42
44071,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0002836,ODP18-05834,3.00,0.00
44161,CONSUNTIVO,Consumo,ART0005591,Articolo,ART0001046,ODP18-05376,1035.00,20.01
44162,CONSUNTIVO,Consumo,ART0006242,Articolo,ART0001046,ODP18-05376,1539.00,26.71
44163,CONSUNTIVO,Consumo,ART0005588,Articolo,ART0001047,ODP18-05376,1496.00,68.69
44164,CONSUNTIVO,Consumo,ART0005589,Articolo,ART0001047,ODP18-05376,1298.00,49.52
44169,CONSUNTIVO,Consumo,ART0005346,Articolo,ART0001520,ODP18-05327,300.00,73.26
44191,CONSUNTIVO,Consumo,ART0001883,Articolo,ART0000847,ODP18-05318,4.00,548.69
44192,CONSUNTIVO,Consumo,ART0001770,Articolo,ART0000847,ODP18-05318,8.00,337.35
44193,CONSUNTIVO,Consumo,ART0003838,Articolo,ART0000847,ODP18-05318,40.00,59.82
44194,CONSUNTIVO,Consumo,ART0001424,Articolo,ART0000847,ODP18-05318,4.00,21.25
44195,CONSUNTIVO,Consumo,ART0001400,Articolo,ART0000847,ODP18-05318,4.00,8.82
44196,CONSUNTIVO,Consumo,ART0001401,Articolo,ART0000847,ODP18-05318,4.00,9.76
44197,CONSUNTIVO,Consumo,ART0005772,Articolo,ART0000847,ODP18-05318,4.00,0.42
44198,CONSUNTIVO,Consumo,ART0001908,Articolo,ART0000851,ODP18-05318,15.00,347.66
44199,CONSUNTIVO,Consumo,ART0001799,Articolo,ART0000851,ODP18-05318,15.00,753.89
44200,CONSUNTIVO,Consumo,ART0001406,Articolo,ART0000851,ODP18-05318,30.00,52.23
44201,CONSUNTIVO,Consumo,ART0005477,Articolo,ART0000851,ODP18-05318,15.00,1.29
44202,CONSUNTIVO,Consumo,ART0005478,Articolo,ART0000851,ODP18-05318,45.00,99.00
44203,CONSUNTIVO,Consumo,ART0005334,Articolo,ART0001799,ODP18-05318,2193.00,168.72
44204,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-05782,1.00,0.00
44205,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-05782,1.00,0.00
44206,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-05782,1.00,0.00
44417,CONSUNTIVO,Consumo,ART0001895,Articolo,ART0000782,ODP18-05805,2.00,196.76
44418,CONSUNTIVO,Consumo,ART0001783,Articolo,ART0000782,ODP18-05805,2.00,144.66
44419,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000782,ODP18-05805,2.00,18.59
44420,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000782,ODP18-05805,2.00,5.00
44421,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000782,ODP18-05805,4.00,11.50
44422,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000782,ODP18-05805,2.00,0.64
44423,CONSUNTIVO,Consumo,ART0002490,Articolo,ART0000782,ODP18-05805,2.00,44.04
44424,CONSUNTIVO,Consumo,ART0005300,Articolo,ART0000782,ODP18-05805,8.00,0.21
44425,CONSUNTIVO,Consumo,ART0001895,Articolo,ART0000782,ODP18-05537,1.00,98.38
44426,CONSUNTIVO,Consumo,ART0001783,Articolo,ART0000782,ODP18-05537,1.00,72.33
44427,CONSUNTIVO,Consumo,ART0001391,Articolo,ART0000782,ODP18-05537,1.00,9.30
44428,CONSUNTIVO,Consumo,ART0001387,Articolo,ART0000782,ODP18-05537,1.00,2.50
44429,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000782,ODP18-05537,2.00,5.75
44430,CONSUNTIVO,Consumo,ART0005139,Articolo,ART0000782,ODP18-05537,1.00,0.32
44431,CONSUNTIVO,Consumo,ART0002490,Articolo,ART0000782,ODP18-05537,1.00,22.02
44432,CONSUNTIVO,Consumo,ART0005300,Articolo,ART0000782,ODP18-05537,4.00,0.11
44433,CONSUNTIVO,Consumo,ART0006039,Articolo,ART0002490,ODP18-05537,12.00,30.00
44434,CONSUNTIVO,Consumo,ART0005176,Articolo,ART0005136,ODP18-05886,24.00,0.00
44437,CONSUNTIVO,Consumo,ART0005161,Articolo,ART0004410,ODP18-05783,264.00,43.72
44446,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0002552,ODP18-05482,4.00,0.00
44459,CONSUNTIVO,Consumo,ART0005493,Articolo,ART0001264,ODP18-05509,301.00,0.81
44464,CONSUNTIVO,Consumo,ART0001868,Articolo,ART0000748,ODP18-05803,40.00,824.86
44465,CONSUNTIVO,Consumo,ART0001756,Articolo,ART0000748,ODP18-05803,40.00,795.00
44466,CONSUNTIVO,Consumo,ART0005432,Articolo,ART0000748,ODP18-05803,40.00,146.30
44467,CONSUNTIVO,Consumo,ART0005433,Articolo,ART0000748,ODP18-05803,40.00,41.80
44468,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000748,ODP18-05803,80.00,111.72
44469,CONSUNTIVO,Consumo,ART0005243,Articolo,ART0000748,ODP18-05803,40.00,4.48
44470,CONSUNTIVO,Consumo,ART0005677,Articolo,ART0000748,ODP18-05803,40.00,10.08
44480,CONSUNTIVO,Consumo,ART0006164,Articolo,ART0001391,ODP18-05315,120.00,5.45
44481,CONSUNTIVO,Consumo,ART0005224,Articolo,ART0002476,ODP18-05591,209.00,11.70
44482,CONSUNTIVO,Consumo,ART0005216,Articolo,ART0002476,ODP18-05591,15.00,0.00
44483,CONSUNTIVO,Consumo,ART0006077,Articolo,ART0001164,ODP18-04233,3.00,24.00
44484,CONSUNTIVO,Consumo,ART0001082,Articolo,ART0001164,ODP18-04233,798.00,22.13
44488,CONSUNTIVO,Consumo,ART0006253,Articolo,ART0001731,ODP18-04233,8.00,36.00
44489,CONSUNTIVO,Consumo,ART0005944,Articolo,ART0001731,ODP18-04233,880.00,0.00
44490,CONSUNTIVO,Consumo,ART0005509,Articolo,ART0001731,ODP18-04233,1536.00,3.40
44491,CONSUNTIVO,Consumo,ART0005438,Articolo,ART0001731,ODP18-04233,8.00,68.00
44498,CONSUNTIVO,Consumo,ART0005493,Articolo,ART0001294,ODP18-05483,257.00,0.69
44499,CONSUNTIVO,Consumo,ART0005729,Articolo,ART0002123,ODP18-05483,267.00,0.18
44502,CONSUNTIVO,Consumo,ART0005695,Articolo,ART0001590,ODP18-05731,5424.00,7.89
44503,CONSUNTIVO,Consumo,ART0005314,Articolo,ART0001575,ODP18-05729,2700.00,1.20
44609,CONSUNTIVO,Consumo,ART0001886,Articolo,ART0000848,ODP18-05887,2.00,139.80
44610,CONSUNTIVO,Consumo,ART0001775,Articolo,ART0000848,ODP18-05887,2.00,89.92
44611,CONSUNTIVO,Consumo,ART0001403,Articolo,ART0000848,ODP18-05887,2.00,1.60
44612,CONSUNTIVO,Consumo,ART0005222,Articolo,ART0000848,ODP18-05887,6.00,13.80
44613,CONSUNTIVO,Consumo,ART0005332,Articolo,ART0000848,ODP18-05887,4.00,15.80
44614,CONSUNTIVO,Consumo,ART0005283,Articolo,ART0000848,ODP18-05887,2.00,0.17
44631,CONSUNTIVO,Consumo,ART0001900,Articolo,ART0000749,ODP18-05234,1.00,131.89
44632,CONSUNTIVO,Consumo,ART0001789,Articolo,ART0000749,ODP18-05234,1.00,249.13
44633,CONSUNTIVO,Consumo,ART0005830,Articolo,ART0000749,ODP18-05234,2.00,0.00
44634,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000749,ODP18-05234,6.00,8.38
44635,CONSUNTIVO,Consumo,ART0005243,Articolo,ART0000749,ODP18-05234,2.00,0.22
44636,CONSUNTIVO,Consumo,ART0005219,Articolo,ART0001900,ODP18-05234,560.00,7.55
44637,CONSUNTIVO,Consumo,ART0005635,Articolo,ART0001789,ODP18-05234,264.00,38.31
44638,CONSUNTIVO,Consumo,ART0001829,Articolo,ART0000790,ODP18-05510,1.00,181.90
44639,CONSUNTIVO,Consumo,ART0001939,Articolo,ART0000790,ODP18-05510,1.00,243.86
44640,CONSUNTIVO,Consumo,ART0005137,Articolo,ART0000790,ODP18-05510,1.00,0.00
44641,CONSUNTIVO,Consumo,ART0005138,Articolo,ART0000790,ODP18-05510,1.00,0.00
44642,CONSUNTIVO,Consumo,ART0001987,Articolo,ART0000790,ODP18-05510,1.00,12.50
44643,CONSUNTIVO,Consumo,ART0003831,Articolo,ART0000790,ODP18-05510,5.00,14.38
44644,CONSUNTIVO,Consumo,ART0005487,Articolo,ART0000790,ODP18-05510,1.00,0.32
44667,CONSUNTIVO,Consumo,ART0005172,Articolo,ART0004386,ODP18-05884,1080.00,28.77
44723,CONSUNTIVO,Consumo,ART0001921,Articolo,ART0000752,ODP18-05479,1.00,91.42
44724,CONSUNTIVO,Consumo,ART0001811,Articolo,ART0000752,ODP18-05479,1.00,95.84
44725,CONSUNTIVO,Consumo,ART0001409,Articolo,ART0000752,ODP18-05479,1.00,2.68
44726,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000752,ODP18-05479,2.00,2.79
44727,CONSUNTIVO,Consumo,ART0005283,Articolo,ART0000752,ODP18-05479,1.00,0.09
44728,CONSUNTIVO,Consumo,ART0005284,Articolo,ART0000752,ODP18-05479,1.00,0.00
44729,CONSUNTIVO,Consumo,ART0005150,Articolo,ART0000752,ODP18-05479,1.00,0.00
44730,CONSUNTIVO,Consumo,ART0005171,Articolo,ART0001921,ODP18-05479,1125.00,87.75
44731,CONSUNTIVO,Consumo,ART0005560,Articolo,ART0001811,ODP18-05479,945.00,145.94
44732,CONSUNTIVO,Consumo,ART0001921,Articolo,ART0000752,ODP18-05902,1.00,91.42
44733,CONSUNTIVO,Consumo,ART0001811,Articolo,ART0000752,ODP18-05902,1.00,95.84
44734,CONSUNTIVO,Consumo,ART0001409,Articolo,ART0000752,ODP18-05902,1.00,2.68
44735,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000752,ODP18-05902,2.00,2.79
44736,CONSUNTIVO,Consumo,ART0005283,Articolo,ART0000752,ODP18-05902,1.00,0.09
44737,CONSUNTIVO,Consumo,ART0005284,Articolo,ART0000752,ODP18-05902,1.00,0.00
44738,CONSUNTIVO,Consumo,ART0005150,Articolo,ART0000752,ODP18-05902,1.00,0.00
44739,CONSUNTIVO,Consumo,ART0001921,Articolo,ART0000752,ODP18-05770,6.00,548.51
44740,CONSUNTIVO,Consumo,ART0001811,Articolo,ART0000752,ODP18-05770,6.00,575.06
44741,CONSUNTIVO,Consumo,ART0001409,Articolo,ART0000752,ODP18-05770,6.00,16.06
44742,CONSUNTIVO,Consumo,ART0005242,Articolo,ART0000752,ODP18-05770,12.00,16.76
44743,CONSUNTIVO,Consumo,ART0005283,Articolo,ART0000752,ODP18-05770,6.00,0.52
44744,CONSUNTIVO,Consumo,ART0005284,Articolo,ART0000752,ODP18-05770,6.00,0.00
44745,CONSUNTIVO,Consumo,ART0005150,Articolo,ART0000752,ODP18-05770,6.00,0.00
44747,CONSUNTIVO,Consumo,ART0005511,Articolo,ART0002530,ODP18-05786,7.00,117.60
44756,CONSUNTIVO,Consumo,ART0005965,Articolo,ART0004149,ODP18-04334,46.00,4.60
44781,CONSUNTIVO,Consumo,ART0003940,Articolo,ART0004104,ODP18-05515,3.00,469.38
44782,CONSUNTIVO,Consumo,ART0004160,Articolo,ART0004104,ODP18-05515,3.00,96.76
44783,CONSUNTIVO,Consumo,ART0004157,Articolo,ART0004104,ODP18-05515,3.00,62.10
44784,CONSUNTIVO,Consumo,ART0005251,Articolo,ART0004104,ODP18-05515,3.00,0.00
44785,CONSUNTIVO,Consumo,ART0004161,Articolo,ART0004104,ODP18-05515,3.00,42.00
44786,CONSUNTIVO,Consumo,ART0004159,Articolo,ART0004104,ODP18-05515,3.00,2.10
44787,CONSUNTIVO,Consumo,ART0004198,Articolo,ART0004104,ODP18-05515,3.00,75.23
44788,CONSUNTIVO,Consumo,ART0005252,Articolo,ART0004104,ODP18-05515,3.00,0.00
44789,CONSUNTIVO,Consumo,ART0005256,Articolo,ART0004104,ODP18-05515,3.00,0.00
44790,CONSUNTIVO,Consumo,ART0005255,Articolo,ART0004104,ODP18-05515,3.00,0.00
44791,CONSUNTIVO,Consumo,ART0005424,Articolo,ART0004104,ODP18-05515,3.00,0.00
44792,CONSUNTIVO,Consumo,ART0004154,Articolo,ART0004104,ODP18-05515,6.00,2.10
44793,CONSUNTIVO,Consumo,ART0005257,Articolo,ART0004104,ODP18-05515,6.00,50.70
44794,CONSUNTIVO,Consumo,ART0005258,Articolo,ART0004104,ODP18-05515,3.00,19.80
44795,CONSUNTIVO,Consumo,ART0004147,Articolo,ART0004104,ODP18-05515,3.00,46.50
44796,CONSUNTIVO,Consumo,ART0004148,Articolo,ART0004104,ODP18-05515,3.00,44.71
44797,CONSUNTIVO,Consumo,ART0004149,Articolo,ART0004104,ODP18-05515,3.00,7.80
44798,CONSUNTIVO,Consumo,ART0004150,Articolo,ART0004104,ODP18-05515,3.00,8.35
44799,CONSUNTIVO,Consumo,ART0004151,Articolo,ART0004104,ODP18-05515,3.00,7.57
44800,CONSUNTIVO,Consumo,ART0004152,Articolo,ART0004104,ODP18-05515,3.00,49.08
44801,CONSUNTIVO,Consumo,ART0004153,Articolo,ART0004104,ODP18-05515,3.00,28.80
44802,CONSUNTIVO,Consumo,ART0005259,Articolo,ART0004104,ODP18-05515,3.00,3.00
44803,CONSUNTIVO,Consumo,ART0004155,Articolo,ART0004104,ODP18-05515,3.00,4.05
44804,CONSUNTIVO,Consumo,ART0004156,Articolo,ART0004104,ODP18-05515,3.00,3.75
44805,CONSUNTIVO,Consumo,ART0005271,Articolo,ART0004104,ODP18-05515,6.00,52.86
44806,CONSUNTIVO,Consumo,ART0005273,Articolo,ART0003940,ODP18-05515,720.00,428.71
44857,CONSUNTIVO,Consumo,ART0001076,Articolo,ART0001794,ODP18-05325,728.00,263.76
44864,CONSUNTIVO,Consumo,ART0001076,Articolo,ART0001794,ODP18-05764,460.00,169.27
44865,CONSUNTIVO,Consumo,ART0005416,Articolo,ART0001272,ODP18-05328,1789.00,168.16
44866,CONSUNTIVO,Consumo,ART0005395,Articolo,ART0003277,ODP18-05328,774.00,8.12
44869,CONSUNTIVO,Consumo,ART0004157,Articolo,ART0005136,ODP18-05899,1.00,20.70
44870,CONSUNTIVO,Consumo,ART0004158,Articolo,ART0005136,ODP18-05899,1.00,12.04
44871,CONSUNTIVO,Consumo,ART0006021,Articolo,ART0005136,ODP18-05899,1.00,0.31
44872,CONSUNTIVO,Consumo,ART0004147,Articolo,ART0005136,ODP18-05899,1.00,15.50
44873,CONSUNTIVO,Consumo,ART0004148,Articolo,ART0005136,ODP18-05899,1.00,14.90
44874,CONSUNTIVO,Consumo,ART0004149,Articolo,ART0005136,ODP18-05899,1.00,1.73
44875,CONSUNTIVO,Consumo,ART0004150,Articolo,ART0005136,ODP18-05899,1.00,2.78
44876,CONSUNTIVO,Consumo,ART0004151,Articolo,ART0005136,ODP18-05899,1.00,2.52
44877,CONSUNTIVO,Consumo,ART0004152,Articolo,ART0005136,ODP18-05899,1.00,16.36
44878,CONSUNTIVO,Consumo,ART0004153,Articolo,ART0005136,ODP18-05899,1.00,9.60
44879,CONSUNTIVO,Consumo,ART0004155,Articolo,ART0005136,ODP18-05899,1.00,1.35
